YYYYMM,JANCODE,PRODUCT_NAME,MAKER_NAME,SALES_QTY,UNIT_PRICE,SALES_AMOUNT
202211,4902806130024,冷えピタ こども用 16枚,ライオン,88,498,43824
202212,4902806130024,冷えピタ こども用 16枚,ライオン,111,498,55278
202301,4902806130024,冷えピタ こども用 16枚,ライオン,127,498,63246
202302,4902806130024,冷えピタ こども用 16枚,ライオン,107,498,53286
202303,4902806130024,冷えピタ こども用 16枚,ライオン,69,498,34362
202304,4902806130024,冷えピタ こども用 16枚,ライオン,85,498,42330
202305,4902806130024,冷えピタ こども用 16枚,ライオン,152,498,75696
202306,4902806130024,冷えピタ こども用 16枚,ライオン,271,498,134958
202307,4902806130024,冷えピタ こども用 16枚,ライオン,396,498,197208
202308,4902806130024,冷えピタ こども用 16枚,ライオン,473,498,235554
202309,4902806130024,冷えピタ こども用 16枚,ライオン,200,498,99600
202310,4902806130024,冷えピタ こども用 16枚,ライオン,113,498,56274
202311,4902806130024,冷えピタ こども用 16枚,ライオン,107,498,53286
202312,4902806130024,冷えピタ こども用 16枚,ライオン,130,498,64740
202401,4902806130024,冷えピタ こども用 16枚,ライオン,105,498,52290
202402,4902806130024,冷えピタ こども用 16枚,ライオン,89,498,44322
202403,4902806130024,冷えピタ こども用 16枚,ライオン,79,498,39342
202404,4902806130024,冷えピタ こども用 16枚,ライオン,86,498,42828
202405,4902806130024,冷えピタ こども用 16枚,ライオン,149,498,74202
202406,4902806130024,冷えピタ こども用 16枚,ライオン,290,498,144420
202407,4902806130024,冷えピタ こども用 16枚,ライオン,450,498,224100
202408,4902806130024,冷えピタ こども用 16枚,ライオン,533,498,265434
202409,4902806130024,冷えピタ こども用 16枚,ライオン,244,498,121512
202410,4902806130024,冷えピタ こども用 16枚,ライオン,105,498,52290
202411,4902806130024,冷えピタ こども用 16枚,ライオン,88,498,43824
202412,4902806130024,冷えピタ こども用 16枚,ライオン,137,498,68226
202501,4902806130024,冷えピタ こども用 16枚,ライオン,120,498,59760
202502,4902806130024,冷えピタ こども用 16枚,ライオン,86,498,42828
202503,4902806130024,冷えピタ こども用 16枚,ライオン,87,498,43326
202504,4902806130024,冷えピタ こども用 16枚,ライオン,104,498,51792
202505,4902806130024,冷えピタ こども用 16枚,ライオン,155,498,77190
202506,4902806130024,冷えピタ こども用 16枚,ライオン,275,498,136950
202507,4902806130024,冷えピタ こども用 16枚,ライオン,936,498,466128
202508,4902806130024,冷えピタ こども用 16枚,ライオン,481,498,239538
202509,4902806130024,冷えピタ こども用 16枚,ライオン,253,498,125994
202510,4902806130024,冷えピタ こども用 16枚,ライオン,120,498,59760
202511,4902806130024,冷えピタ こども用 16枚,ライオン,86,498,42828
202512,4902806130024,冷えピタ こども用 16枚,ライオン,121,498,60258
202601,4902806130024,冷えピタ こども用 16枚,ライオン,113,498,56274
202602,4902806130024,冷えピタ こども用 16枚,ライオン,87,498,43326
202201,4902806130055,冷えピタ ストロング 12枚,ライオン,114,398,45372
202202,4902806130055,冷えピタ ストロング 12枚,ライオン,101,398,40198
202203,4902806130055,冷えピタ ストロング 12枚,ライオン,64,398,25472
202204,4902806130055,冷えピタ ストロング 12枚,ライオン,82,398,32636
202205,4902806130055,冷えピタ ストロング 12枚,ライオン,159,398,63282
202206,4902806130055,冷えピタ ストロング 12枚,ライオン,265,398,105470
202207,4902806130055,冷えピタ ストロング 12枚,ライオン,1367,398,544066
202208,4902806130055,冷えピタ ストロング 12枚,ライオン,525,398,208950
202209,4902806130055,冷えピタ ストロング 12枚,ライオン,232,398,92336
202210,4902806130055,冷えピタ ストロング 12枚,ライオン,116,398,46168
202211,4902806130055,冷えピタ ストロング 12枚,ライオン,99,398,39402
202212,4902806130055,冷えピタ ストロング 12枚,ライオン,125,398,49750
202301,4902806130055,冷えピタ ストロング 12枚,ライオン,193,398,76814
202302,4902806130055,冷えピタ ストロング 12枚,ライオン,93,398,37014
202303,4902806130055,冷えピタ ストロング 12枚,ライオン,81,398,32238
202304,4902806130055,冷えピタ ストロング 12枚,ライオン,103,398,40994
202305,4902806130055,冷えピタ ストロング 12枚,ライオン,151,398,60098
202306,4902806130055,冷えピタ ストロング 12枚,ライオン,257,398,102286
202307,4902806130055,冷えピタ ストロング 12枚,ライオン,462,398,183876
202308,4902806130055,冷えピタ ストロング 12枚,ライオン,407,398,161986
202309,4902806130055,冷えピタ ストロング 12枚,ライオン,256,398,101888
202310,4902806130055,冷えピタ ストロング 12枚,ライオン,116,398,46168
202311,4902806130055,冷えピタ ストロング 12枚,ライオン,107,398,42586
202312,4902806130055,冷えピタ ストロング 12枚,ライオン,152,398,60496
202401,4902806130055,冷えピタ ストロング 12枚,ライオン,123,398,48954
202402,4902806130055,冷えピタ ストロング 12枚,ライオン,93,398,37014
202403,4902806130055,冷えピタ ストロング 12枚,ライオン,69,398,27462
202404,4902806130055,冷えピタ ストロング 12枚,ライオン,106,398,42188
202405,4902806130055,冷えピタ ストロング 12枚,ライオン,173,398,68854
202406,4902806130055,冷えピタ ストロング 12枚,ライオン,312,398,124176
202407,4902806130055,冷えピタ ストロング 12枚,ライオン,489,398,194622
202408,4902806130055,冷えピタ ストロング 12枚,ライオン,486,398,193428
202409,4902806130055,冷えピタ ストロング 12枚,ライオン,202,398,80396
202410,4902806130055,冷えピタ ストロング 12枚,ライオン,129,398,51342
202411,4902806130055,冷えピタ ストロング 12枚,ライオン,106,398,42188
202412,4902806130055,冷えピタ ストロング 12枚,ライオン,133,398,52934
202501,4902806130055,冷えピタ ストロング 12枚,ライオン,101,398,40198
202502,4902806130055,冷えピタ ストロング 12枚,ライオン,113,398,44974
202503,4902806130055,冷えピタ ストロング 12枚,ライオン,76,398,30248
202504,4902806130055,冷えピタ ストロング 12枚,ライオン,97,398,38606
202505,4902806130055,冷えピタ ストロング 12枚,ライオン,167,398,66466
202506,4902806130055,冷えピタ ストロング 12枚,ライオン,309,398,122982
202507,4902806130055,冷えピタ ストロング 12枚,ライオン,1168,398,464864
202508,4902806130055,冷えピタ ストロング 12枚,ライオン,448,398,178304
202509,4902806130055,冷えピタ ストロング 12枚,ライオン,250,398,99500
202510,4902806130055,冷えピタ ストロング 12枚,ライオン,114,398,45372
202511,4902806130055,冷えピタ ストロング 12枚,ライオン,86,398,34228
202512,4902806130055,冷えピタ ストロング 12枚,ライオン,136,398,54128
202601,4902806130055,冷えピタ ストロング 12枚,ライオン,108,398,42984
202602,4902806130055,冷えピタ ストロング 12枚,ライオン,100,398,39800
202201,4902806130048,冷えピタ 大人用 12枚,ライオン,234,398,93132
202202,4902806130048,冷えピタ 大人用 12枚,ライオン,79,398,31442
202203,4902806130048,冷えピタ 大人用 12枚,ライオン,69,398,27462
202204,4902806130048,冷えピタ 大人用 12枚,ライオン,85,398,33830
202205,4902806130048,冷えピタ 大人用 12枚,ライオン,127,398,50546
202206,4902806130048,冷えピタ 大人用 12枚,ライオン,307,398,122186
202207,4902806130048,冷えピタ 大人用 12枚,ライオン,1437,398,571926
202208,4902806130048,冷えピタ 大人用 12枚,ライオン,441,398,175518
202209,4902806130048,冷えピタ 大人用 12枚,ライオン,207,398,82386
202210,4902806130048,冷えピタ 大人用 12枚,ライオン,96,398,38208
202211,4902806130048,冷えピタ 大人用 12枚,ライオン,90,398,35820
202212,4902806130048,冷えピタ 大人用 12枚,ライオン,113,398,44974
202301,4902806130048,冷えピタ 大人用 12枚,ライオン,103,398,40994
202302,4902806130048,冷えピタ 大人用 12枚,ライオン,96,398,38208
202303,4902806130048,冷えピタ 大人用 12枚,ライオン,66,398,26268
202304,4902806130048,冷えピタ 大人用 12枚,ライオン,106,398,42188
202305,4902806130048,冷えピタ 大人用 12枚,ライオン,155,398,61690
202306,4902806130048,冷えピタ 大人用 12枚,ライオン,267,398,106266
202307,4902806130048,冷えピタ 大人用 12枚,ライオン,453,398,180294
202308,4902806130048,冷えピタ 大人用 12枚,ライオン,539,398,214522
202309,4902806130048,冷えピタ 大人用 12枚,ライオン,215,398,85570
202310,4902806130048,冷えピタ 大人用 12枚,ライオン,104,398,41392
202311,4902806130048,冷えピタ 大人用 12枚,ライオン,108,398,42984
202312,4902806130048,冷えピタ 大人用 12枚,ライオン,125,398,49750
202401,4902806130048,冷えピタ 大人用 12枚,ライオン,114,398,45372
202402,4902806130048,冷えピタ 大人用 12枚,ライオン,88,398,35024
202403,4902806130048,冷えピタ 大人用 12枚,ライオン,84,398,33432
202404,4902806130048,冷えピタ 大人用 12枚,ライオン,85,398,33830
202405,4902806130048,冷えピタ 大人用 12枚,ライオン,159,398,63282
202406,4902806130048,冷えピタ 大人用 12枚,ライオン,306,398,121788
202407,4902806130048,冷えピタ 大人用 12枚,ライオン,484,398,192632
202408,4902806130048,冷えピタ 大人用 12枚,ライオン,516,398,205368
202409,4902806130048,冷えピタ 大人用 12枚,ライオン,219,398,87162
202410,4902806130048,冷えピタ 大人用 12枚,ライオン,128,398,50944
202411,4902806130048,冷えピタ 大人用 12枚,ライオン,95,398,37810
202412,4902806130048,冷えピタ 大人用 12枚,ライオン,143,398,56914
202501,4902806130048,冷えピタ 大人用 12枚,ライオン,124,398,49352
202502,4902806130048,冷えピタ 大人用 12枚,ライオン,107,398,42586
202503,4902806130048,冷えピタ 大人用 12枚,ライオン,91,398,36218
202504,4902806130048,冷えピタ 大人用 12枚,ライオン,96,398,38208
202505,4902806130048,冷えピタ 大人用 12枚,ライオン,179,398,71242
202506,4902806130048,冷えピタ 大人用 12枚,ライオン,303,398,120594
202507,4902806130048,冷えピタ 大人用 12枚,ライオン,1052,398,418696
202508,4902806130048,冷えピタ 大人用 12枚,ライオン,506,398,201388
202509,4902806130048,冷えピタ 大人用 12枚,ライオン,211,398,83978
202510,4902806130048,冷えピタ 大人用 12枚,ライオン,126,398,50148
202511,4902806130048,冷えピタ 大人用 12枚,ライオン,105,398,41790
202512,4902806130048,冷えピタ 大人用 12枚,ライオン,162,398,64476
202601,4902806130048,冷えピタ 大人用 12枚,ライオン,118,398,46964
202602,4902806130048,冷えピタ 大人用 12枚,ライオン,116,398,46168
202201,4902806130017,冷えピタ 大人用 16枚,ライオン,92,498,45816
202202,4902806130017,冷えピタ 大人用 16枚,ライオン,91,498,45318
202203,4902806130017,冷えピタ 大人用 16枚,ライオン,74,498,36852
202204,4902806130017,冷えピタ 大人用 16枚,ライオン,89,498,44322
202205,4902806130017,冷えピタ 大人用 16枚,ライオン,157,498,78186
202206,4902806130017,冷えピタ 大人用 16枚,ライオン,273,498,135954
202207,4902806130017,冷えピタ 大人用 16枚,ライオン,1206,498,600588
202208,4902806130017,冷えピタ 大人用 16枚,ライオン,446,498,222108
202209,4902806130017,冷えピタ 大人用 16枚,ライオン,195,498,97110
202210,4902806130017,冷えピタ 大人用 16枚,ライオン,99,498,49302
202211,4902806130017,冷えピタ 大人用 16枚,ライオン,91,498,45318
202212,4902806130017,冷えピタ 大人用 16枚,ライオン,129,498,64242
202301,4902806130017,冷えピタ 大人用 16枚,ライオン,109,498,54282
202302,4902806130017,冷えピタ 大人用 16枚,ライオン,88,498,43824
202303,4902806130017,冷えピタ 大人用 16枚,ライオン,81,498,40338
202304,4902806130017,冷えピタ 大人用 16枚,ライオン,103,498,51294
202305,4902806130017,冷えピタ 大人用 16枚,ライオン,158,498,78684
202306,4902806130017,冷えピタ 大人用 16枚,ライオン,322,498,160356
202307,4902806130017,冷えピタ 大人用 16枚,ライオン,374,498,186252
